Record Length,2500,Points,-1.2500001E-3,-9.600000381,,Record Length,2500,Points,-1.2500001E-3,-27.20000076,
Sample Interval,1.000000E-6,s,-1.2490001E-3,-9.600000381,,Sample Interval,1.000000E-6,s,-1.2490001E-3,-26.39999962,
Trigger Point,1.2500002E3,Samples,-1.2480001E-3,-9.600000381,,Trigger Point,1.2500002E3,Samples,-1.2480001E-3,-26.39999962,
,,,-1.2470001E-3,-9.600000381,,,,,-1.2470001E-3,-25.60000038,
,,,-1.2460001E-3,-9.600000381,,,,,-1.2460001E-3,-24.80000114,
,,,-1.2450001E-3,-10.4000006,,,,,-1.2450001E-3,-24.80000114,
Source,CH1,,-1.2440000E-3,-10.4000006,,Source,CH2,,-1.2440000E-3,-24.00000000,
Vertical Units,Volts,,-1.2430000E-3,-10.4000006,,Vertical Units,Volts,,-1.2430000E-3,-23.20000076,
Vertical Scale,20.0000003,,-1.2420001E-3,-10.4000006,,Vertical Scale,20.0000003,,-1.2420001E-3,-22.39999962,
Vertical Offset,0,,-1.2410001E-3,-10.4000006,,Vertical Offset,0,,-1.2410001E-3,-22.39999962,
Horizontal Units,s,,-1.2400001E-3,-10.4000006,,Horizontal Units,s,,-1.2400001E-3,-21.60000038,
Horizontal Scale,249.99999937E-6,,-1.2390001E-3,-10.4000006,,Horizontal Scale,249.99999937E-6,,-1.2390001E-3,-21.60000038,
Pt Fmt,Y,,-1.2380001E-3,-11.1999998,,Pt Fmt,Y,,-1.2380001E-3,-20.80000114,
Yzero,40.00000000E-3,,-1.2370001E-3,-11.1999998,,Yzero,40.00000000E-3,,-1.2370001E-3,-20.80000114,
Probe Atten,10.0000000,,-1.2360001E-3,-11.1999998,,Probe Atten,10.0000000,,-1.2360001E-3,-20.0000000,
,,,-1.2350001E-3,-11.1999998,,,,,-1.2350001E-3,-19.2000008,
Note,TBS 1052B-EDU - 08:47:30   23-Nov-22,,-1.2340001E-3,-12.0000000,,Note,TBS 1052B-EDU - 08:47:30   23-Nov-22,,-1.2340001E-3,-18.3999996,
,,,-1.2330001E-3,-12.0000000,,,,,-1.2330001E-3,-18.3999996,
,,,-1.2320001E-3,-12.0000000,,,,,-1.2320001E-3,-17.6000004,
,,,-1.2310001E-3,-12.0000000,,,,,-1.2310001E-3,-17.6000004,
,,,-1.2300001E-3,-12.8000002,,,,,-1.2300001E-3,-16.8000011,
,,,-1.2290000E-3,-12.8000002,,,,,-1.2290000E-3,-16.8000011,
,,,-1.2280000E-3,-12.8000002,,,,,-1.2280000E-3,-16.0000000,
,,,-1.2270001E-3,-12.8000002,,,,,-1.2270001E-3,-16.0000000,
,,,-1.2260001E-3,-12.8000002,,,,,-1.2260001E-3,-16.0000000,
,,,-1.2250001E-3,-12.8000002,,,,,-1.2250001E-3,-16.0000000,
,,,-1.2240001E-3,-13.6000004,,,,,-1.2240001E-3,-15.1999998,
,,,-1.2230001E-3,-12.8000002,,,,,-1.2230001E-3,-15.1999998,
,,,-1.2220001E-3,-12.8000002,,,,,-1.2220001E-3,-15.1999998,
,,,-1.2210001E-3,-12.8000002,,,,,-1.2210001E-3,-14.4000006,
,,,-1.2200001E-3,-13.6000004,,,,,-1.2200001E-3,-14.4000006,
,,,-1.2190001E-3,-12.8000002,,,,,-1.2190001E-3,-14.4000006,
,,,-1.2180001E-3,-13.6000004,,,,,-1.2180001E-3,-14.4000006,
,,,-1.2170001E-3,-13.6000004,,,,,-1.2170001E-3,-14.4000006,
,,,-1.2160001E-3,-12.8000002,,,,,-1.2160001E-3,-14.4000006,
,,,-1.2150001E-3,-13.6000004,,,,,-1.2150001E-3,-13.6000004,
,,,-1.2140000E-3,-12.8000002,,,,,-1.2140000E-3,-13.6000004,
,,,-1.2130000E-3,-13.6000004,,,,,-1.2130000E-3,-13.6000004,
,,,-1.2120000E-3,-13.6000004,,,,,-1.2120000E-3,-13.6000004,
,,,-1.2110001E-3,-13.6000004,,,,,-1.2110001E-3,-13.6000004,
,,,-1.2100001E-3,-13.6000004,,,,,-1.2100001E-3,-13.6000004,
,,,-1.2090001E-3,-13.6000004,,,,,-1.2090001E-3,-12.8000002,
,,,-1.2080001E-3,-13.6000004,,,,,-1.2080001E-3,-12.8000002,
,,,-1.2070001E-3,-13.6000004,,,,,-1.2070001E-3,-13.6000004,
